dataset,seed,target_hetero_ratio_threshold,strategy,pool_ratio,pool_node_ratio,hetero_edge_ratio,hetero_node_ratio_any,target_node_ratio,pool_count,hetero_node_count,overlap_count,precision,recall,f1,iou,score_mean_overlap,score_mean_missed_hetero
squirrel,1,0.5,random,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.944433762737935,520.0,4912.0,481.0,0.925,0.09792345276872964,0.17709867452135494,0.09715209048677034,0.0,0.0
squirrel,1,0.75,random,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.6648721399730821,520.0,3458.0,341.0,0.6557692307692308,0.09861191440138808,0.1714429361488185,0.09375859224635688,0.0,0.0
squirrel,1,0.0,random,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.9915400884445299,780.0,5157.0,771.0,0.9884615384615385,0.14950552646887724,0.2597271349166245,0.14924506387921022,0.0,0.0
squirrel,1,0.5,random,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.944433762737935,780.0,4912.0,726.0,0.9307692307692308,0.1478013029315961,0.2550948699929726,0.14619412001610954,0.0,0.0
squirrel,1,0.75,random,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.6648721399730821,780.0,3458.0,518.0,0.6641025641025641,0.14979757085020243,0.244454931571496,0.139247311827957,0.0,0.0
squirrel,1,0.0,random,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.9915400884445299,1040.0,5157.0,1031.0,0.9913461538461539,0.19992243552452976,0.3327416491850896,0.19957413859852885,0.0,0.0
squirrel,1,0.5,random,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.944433762737935,1040.0,4912.0,975.0,0.9375,0.19849348534201955,0.3276209677419355,0.19590114526823388,0.0,0.0
squirrel,1,0.75,random,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.6648721399730821,1040.0,3458.0,699.0,0.6721153846153847,0.20213996529786005,0.31080480213428197,0.1839957883653593,0.0,0.0
squirrel,1,0.0,random,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.9915400884445299,1560.0,5157.0,1547.0,0.9916666666666667,0.2999806088811324,0.4606223016227483,0.2992263056092843,0.0,0.0
squirrel,1,0.5,random,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.944433762737935,1560.0,4912.0,1472.0,0.9435897435897436,0.2996742671009772,0.4548825710754018,0.2944,0.0,0.0
squirrel,1,0.75,random,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.6648721399730821,1560.0,3458.0,1033.0,0.6621794871794872,0.29872758820127243,0.41171781586289363,0.25922208281053954,0.0,0.0
squirrel,1,0.0,degree,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.9915400884445299,260.0,5157.0,260.0,1.0,0.05041690905565251,0.09599409267122024,0.05041690905565251,665.96923828125,45.63140869140625
squirrel,1,0.5,degree,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.944433762737935,260.0,4912.0,260.0,1.0,0.052931596091205214,0.10054137664346482,0.052931596091205214,665.96923828125,47.1502571105957
squirrel,1,0.75,degree,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.6648721399730821,260.0,3458.0,171.0,0.6576923076923077,0.04945054945054945,0.09198493813878429,0.04820975472230053,591.8538208007812,47.77578353881836
